ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Days_Since_Customer,Total_Spending,Income_segment,Spending_segment,Recency_segment
7881,1946,Master,Married,66835.0,0,0,2013-09-28,274,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,274,1033,High income,High spending,Moderate
5847,1969,Graduation,Divorced,69901.0,0,1,2013-05-29,396,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,396,882,High income,High spending,Moderate
737,1949,PhD,Married,80360.0,0,0,2013-03-03,483,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,483,2231,High income,High spending,Inactive
3571,1961,PhD,Together,63342.0,0,1,2012-10-16,621,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,621,1101,High income,High spending,Inactive
7807,1974,Graduation,Married,44989.0,0,1,2012-09-12,655,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,655,369,Normal income,Normal spending,Inactive
3878,1980,2n Cycle,Single,31859.0,1,0,2014-02-27,122,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,122,48,Low income,Low spending,Recent
5092,1949,PhD,Widow,51569.0,0,1,2013-02-12,502,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,502,467,Normal income,Normal spending,Inactive
2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25,551,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,551,44,Low income,Low spending,Inactive
5394,1979,Basic,Single,16014.0,1,1,2013-03-17,469,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,469,38,Low income,Low spending,Moderate
3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,235,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,235,81,Normal income,Low spending,Recent
3524,1971,Master,Single,39763.0,1,0,2013-08-04,329,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,329,167,Low income,Normal spending,Moderate
5247,1955,PhD,Married,38725.0,1,1,2014-05-10,50,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,50,45,Low income,Low spending,Recent
5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,399,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,399,664,High income,Normal spending,Moderate
2118,1964,2n Cycle,Married,62905.0,0,1,2013-09-10,292,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,292,622,High income,Normal spending,Moderate
8812,1979,2n Cycle,Divorced,13533.0,1,0,2013-03-10,476,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,476,48,Low income,Low spending,Inactive
6616,1975,Graduation,Together,59481.0,0,1,2013-10-23,249,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,249,461,Normal income,Normal spending,Moderate
2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,313,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,313,1073,High income,High spending,Moderate
4328,1986,2n Cycle,Married,21955.0,1,0,2013-09-07,295,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,295,55,Low income,Low spending,Moderate
9167,1956,Graduation,Married,67131.0,0,1,2013-03-26,460,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,460,976,High income,High spending,Moderate
10560,1980,PhD,Single,36802.0,1,0,2014-06-16,13,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,13,20,Low income,Low spending,Recent
2631,1982,Graduation,Together,71853.0,0,0,2013-05-08,417,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,417,1149,High income,High spending,Moderate
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,14,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,14,43,Low income,Low spending,Recent
5534,1975,Master,Married,47808.0,0,1,2013-10-20,252,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,252,224,Normal income,Normal spending,Moderate
5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18,649,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,649,101,Low income,Low spending,Inactive
7592,1946,PhD,Married,51012.0,0,0,2013-04-18,437,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,437,209,Normal income,Normal spending,Moderate
8895,1985,Graduation,Single,70596.0,0,0,2012-10-05,632,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,632,968,High income,High spending,Inactive
8584,1952,PhD,Together,85431.0,0,0,2013-06-08,386,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,386,1165,High income,High spending,Moderate
2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,103,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,103,24,Normal income,Low spending,Recent
8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,608,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,608,252,Normal income,Normal spending,Inactive
7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,669,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,669,165,Low income,Normal spending,Inactive
164,1977,PhD,Married,28973.0,0,0,2012-10-13,624,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,624,269,Low income,Normal spending,Inactive
10477,1973,PhD,Together,39435.0,1,0,2013-08-06,327,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,327,102,Low income,Low spending,Moderate
2681,1984,2n Cycle,Married,65370.0,0,0,2013-08-01,332,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,332,461,High income,Normal spending,Moderate
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,559,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,559,47,Low income,Low spending,Inactive
5283,1976,PhD,Single,42473.0,1,1,2014-02-17,132,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,132,144,Normal income,Normal spending,Recent
9645,1968,Graduation,Married,64590.0,0,0,2012-10-14,623,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,623,1338,High income,High spending,Inactive
10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,213,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,213,917,High income,High spending,Recent
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,544,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,544,318,Low income,Normal spending,Inactive
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,603,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,603,253,Normal income,Normal spending,Inactive
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,646,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,646,502,Normal income,Normal spending,Inactive
8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,202,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,202,119,Low income,Normal spending,Recent
1513,1979,2n Cycle,Together,60839.0,1,1,2012-08-28,670,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,670,1250,Normal income,High spending,Inactive
6173,1979,Graduation,Together,77298.0,0,1,2013-11-02,239,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,239,969,High income,High spending,Recent
1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,328,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,328,76,Low income,Low spending,Moderate
9150,1963,PhD,Single,48918.0,1,1,2014-04-12,78,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,78,62,Normal income,Low spending,Recent
7960,1962,2n Cycle,Together,82122.0,0,0,2013-08-15,318,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,318,1382,High income,High spending,Moderate
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,142,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,142,84,Low income,Low spending,Recent
9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,351,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,351,255,Low income,Normal spending,Moderate
10691,1960,Master,Married,28520.0,1,1,2013-06-14,380,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,380,43,Low income,Low spending,Moderate
7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,269,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,269,398,Normal income,Normal spending,Moderate
2952,1977,Master,Single,36273.0,1,0,2014-04-16,74,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,74,76,Low income,Low spending,Recent
8439,1964,Graduation,Together,63404.0,0,2,2014-06-06,23,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,23,902,High income,High spending,Recent
762,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,58,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,58,823,High income,Normal spending,Recent
2831,1976,Graduation,Together,78416.0,0,1,2014-06-27,2,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,2,1179,High income,High spending,Recent
6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,623,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,623,1921,High income,High spending,Inactive
6289,1951,Master,Together,59385.0,1,1,2013-04-28,427,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,427,185,Normal income,Normal spending,Moderate
4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,466,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,466,433,Low income,Normal spending,Moderate
8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,170,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,170,34,Normal income,Low spending,Recent
9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,386,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,386,907,Normal income,High spending,Moderate
6237,1966,PhD,Single,7144.0,0,2,2013-12-07,204,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,204,416,Low income,Normal spending,Recent
3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,390,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,390,44,Low income,Low spending,Moderate
1619,1956,Graduation,Married,90369.0,0,0,2014-04-28,62,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,62,1588,High income,High spending,Recent
1990,1974,PhD,Single,63159.0,0,0,2012-11-05,601,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,601,1797,High income,High spending,Inactive
5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,633,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,633,40,Low income,Low spending,Inactive
269,1963,PhD,Single,46757.0,0,1,2012-11-16,590,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,590,1143,Normal income,High spending,Inactive
8093,1969,Master,Married,79734.0,0,0,2014-06-28,1,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,1,914,High income,High spending,Recent
10513,1992,Graduation,Together,63207.0,0,0,2013-01-20,525,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,525,1502,High income,High spending,Inactive
10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,500,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,500,1338,High income,High spending,Inactive
2549,1983,PhD,Together,21840.0,1,0,2013-07-21,343,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,343,27,Low income,Low spending,Moderate
5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,274,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,274,763,Normal income,Normal spending,Moderate
10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,345,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,345,1331,High income,High spending,Moderate
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,302,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,302,525,Normal income,Normal spending,Moderate
8566,1961,PhD,Together,32583.0,1,1,2014-06-15,14,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,14,9,Low income,Low spending,Recent
2415,1962,Graduation,Together,62568.0,0,1,2014-04-07,83,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,83,953,Normal income,High spending,Recent
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,261,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,261,68,Normal income,Low spending,Moderate
8334,1971,Master,Single,33316.0,1,1,2013-10-04,268,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,268,131,Low income,Normal spending,Moderate
9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,324,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,324,882,High income,High spending,Moderate
1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,663,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,663,1149,Normal income,High spending,Inactive
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,287,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,287,37,Low income,Low spending,Moderate
5441,1965,PhD,Widow,54111.0,0,1,2013-08-25,308,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,308,388,Normal income,Normal spending,Moderate
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,499,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,499,1428,High income,High spending,Inactive
4687,1958,Master,Married,80739.0,0,0,2013-05-23,402,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,402,1633,High income,High spending,Moderate
1087,1975,Master,Together,22669.0,1,0,2013-05-22,403,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,403,173,Low income,Normal spending,Moderate
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,264,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,264,99,Low income,Low spending,Moderate
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,471,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,471,215,Normal income,Normal spending,Moderate
7129,1962,PhD,Married,54693.0,0,1,2013-02-17,497,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,497,929,Normal income,High spending,Inactive
5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,101,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,101,219,Normal income,Normal spending,Recent
10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,291,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,291,174,Normal income,Normal spending,Moderate
7393,1978,Graduation,Together,41580.0,1,1,2012-12-10,566,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,566,92,Normal income,Low spending,Inactive
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,293,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,293,1052,High income,High spending,Moderate
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,464,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,464,275,Normal income,Normal spending,Moderate
9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,695,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,695,587,High income,Normal spending,Inactive
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,645,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,645,1662,Normal income,High spending,Inactive
9576,1982,PhD,Together,32313.0,1,0,2013-02-11,503,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,503,159,Low income,Normal spending,Inactive
6906,1953,Master,Widow,84953.0,0,0,2013-06-03,391,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,391,1024,High income,High spending,Moderate
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,67,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,67,35,Low income,Low spending,Recent
3170,1957,Master,Together,68148.0,0,0,2013-08-31,302,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,302,1042,High income,High spending,Moderate
8527,1965,Master,Together,65735.0,1,1,2013-12-07,204,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,204,395,High income,Normal spending,Recent
7872,1975,PhD,Married,86836.0,0,0,2012-09-12,655,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,655,557,High income,Normal spending,Inactive
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,6,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,6,9,Low income,Low spending,Recent
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,356,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,356,69,Low income,Low spending,Moderate
4609,1966,PhD,Married,57705.0,0,1,2014-01-11,169,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,169,486,Normal income,Normal spending,Recent
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,147,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,147,34,Low income,Low spending,Recent
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,649,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,649,1365,High income,High spending,Inactive
11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,406,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,406,13,Low income,Low spending,Moderate
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,608,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,608,1401,High income,High spending,Inactive
9595,1961,Graduation,Together,64260.0,0,0,2013-01-11,534,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,534,1574,High income,High spending,Inactive
10163,1984,PhD,Single,82733.0,0,0,2013-09-10,292,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,292,1323,High income,High spending,Moderate
2886,1971,Master,Divorced,74290.0,0,1,2013-08-12,321,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,321,1217,High income,High spending,Moderate
6710,1951,Master,Single,58217.0,2,1,2012-11-17,589,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,589,103,Normal income,Low spending,Inactive
5316,1976,Master,Together,21024.0,0,0,2013-07-04,360,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,360,84,Low income,Low spending,Moderate
9029,1972,PhD,Married,70116.0,0,0,2013-01-26,519,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,519,1536,High income,High spending,Inactive
521,1985,Graduation,Together,54006.0,1,0,2012-09-18,649,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,649,581,Normal income,Normal spending,Inactive
1459,1966,PhD,Married,69063.0,0,1,2012-11-07,599,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,599,928,High income,High spending,Inactive
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,196,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,196,14,Low income,Low spending,Recent
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,326,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,326,424,Normal income,Normal spending,Moderate
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,258,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,258,960,High income,High spending,Moderate
9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,597,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,597,1555,High income,High spending,Inactive
3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07,630,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,630,656,Normal income,Normal spending,Inactive
4227,1968,Master,Together,32889.0,1,1,2013-09-06,296,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,296,55,Low income,Low spending,Moderate
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,49,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,49,20,Low income,Low spending,Recent
8486,1971,Master,Together,30538.0,1,0,2012-10-01,636,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,636,367,Low income,Normal spending,Inactive
2186,1977,2n Cycle,Together,82326.0,0,0,2014-03-10,111,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,111,2257,High income,High spending,Recent
3286,1967,PhD,Divorced,26642.0,1,0,2014-03-01,120,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,120,42,Low income,Low spending,Recent
8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,382,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,382,1049,High income,High spending,Moderate
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,74,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,74,48,Normal income,Low spending,Recent
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,543,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,543,685,Normal income,Normal spending,Inactive
4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,71,39,Normal income,Low spending,Recent
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,142,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,142,43,Low income,Low spending,Recent
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,682,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,682,835,Low income,High spending,Inactive
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,159,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,159,1515,High income,High spending,Recent
1570,1951,PhD,Together,69702.0,0,1,2013-02-19,495,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,495,1039,High income,High spending,Inactive
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,349,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,349,1596,High income,High spending,Moderate
3074,1984,PhD,Married,70643.0,0,0,2012-10-15,622,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,622,1828,High income,High spending,Inactive
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,60,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,60,34,Low income,Low spending,Recent
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,72,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,72,149,Normal income,Normal spending,Recent
6461,1969,Master,Single,62772.0,0,1,2013-05-19,406,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,406,946,Normal income,High spending,Moderate
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,41,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,41,28,Low income,Low spending,Recent
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,603,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,603,450,Normal income,Normal spending,Inactive
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,161,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,161,46,Normal income,Low spending,Recent
5113,1971,PhD,Divorced,86979.0,0,0,2013-11-07,234,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,234,1702,High income,High spending,Recent
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,293,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,293,820,High income,Normal spending,Moderate
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,488,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,488,382,Normal income,Normal spending,Inactive
2747,1988,PhD,Married,67546.0,0,0,2012-08-31,667,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,667,2126,High income,High spending,Inactive
3010,1989,Master,Together,88420.0,0,0,2014-05-02,58,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,58,2069,High income,High spending,Recent
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,518,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,518,72,Low income,Low spending,Inactive
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,26,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,26,732,Normal income,Normal spending,Recent
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,34,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,34,801,High income,Normal spending,Recent
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,252,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,252,236,Normal income,Normal spending,Moderate
8462,1978,Basic,Together,24882.0,1,0,2012-09-09,658,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,658,80,Low income,Low spending,Inactive
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,90,1685,High income,High spending,Recent
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,32,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,32,277,High income,Normal spending,Recent
8780,1950,PhD,Together,59292.0,0,1,2013-06-13,381,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,381,507,Normal income,Normal spending,Moderate
